_id,ndc11,part,rxcui,acqDate,name,labeler,deaSchedule,attribution,mpc,ingredients,ingredientsAvailable,rxnavImageObjectId,rxnavImageFileName,rxnavImageSize,nlmImageObjectId,nlmImageFileName,nlmImageSize,rxnavImageSizeFull,nlmImageSizeFull,imageSize,rxnavImageSize1024,rxnavImageSize800,nlmImageSize800,rxnavImageSize600,nlmImageSize600,rxnavImageSize300,nlmImageSize300,rxnavImageSize120,nlmImageSize120,relabelersNdc9,status,splSetId,splRootId,splVersion
{'$oid': '5a32f6a2eb4525ea9e82c8c5'},00182-0444-01,1,0,12-02-2009,,"Goldline Laboratories, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'WHITE', 'imprint': 'ASPIRIN;44;157', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185670092,00182-0444-01_RXNAVIMAGE10_873443A2.jpg,486572,168892876,00182-0444-01_NLMIMAGE10_873443A2.jpg,359150,486572,359150.0,3024.0,188110,120815,77907.0,74833,48625.0,22898,14881.0,4070,3024.0,,,,,
{'$oid': '5a32f6a2eb4525ea9e82c8c6'},00603-0024-36,1,318272,12-02-2009,Aspirin 81 MG Chewable Tablet,"Qualitest Pharmaceutical, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'ORANGE', 'imprint': 'AZ;013', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['aspirin 81 mg'], 'inactive': ['starch, corn', 'fd&c yellow no. 6', 'dextrates', 'saccharin sodium']}",True,185669504,00603-0024-36_RXNAVIMAGE10_AB33D59E.jpg,605330,168892288,00603-0024-36_NLMIMAGE10_AB33D59E.jpg,478213,605330,478213.0,5089.0,259397,171491,127259.0,108868,81229.0,33417,25131.0,5969,5089.0,,,7eb96041-705d-4393-9a1d-45cf3aaa32ae,4552c7db-7a5e-4d25-b09b-a13c26cef7f8,1.0
{'$oid': '5a32f6a2eb4525ea9e82c8c7'},00603-0169-02,1,198467,12-02-2009,Aspirin 325 MG Enteric Coated Tablet,"Qualitest Pharmaceutical, Inc.",,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 11, 'color': 'ORANGE', 'imprint': 'A', 'imprintType': 'EMBOSSED', 'symbol': False, 'score': 1}","{'active': ['aspirin 325 mg'], 'inactive': ['starch, corn', 'dimethicone', 'croscarmellose sodium', 'd&c yellow no. 10', 'titanium dioxide', 'talc', 'triethyl citrate', 'sodium hydroxide', 'fd&c yellow no. 6', 'polysorbate 80', 'hypromelloses', 'cellulose, microcrystalline', 'methacrylic acid - ethyl acrylate copolymer (1:1) type a', 'sodium lauryl sulfate', 'mineral oil']}",True,185669342,00603-0169-02_RXNAVIMAGE10_6E33B73D.jpg,678077,168892126,00603-0169-02_NLMIMAGE10_6E33B73D.jpg,553550,678077,553550.0,5366.0,292051,192756,148391.0,122137,94505.0,37283,29078.0,6354,5366.0,"[{'@sourceNdc9': '00603-0169', 'ndc9': ['50090-0003', '53808-1034', '54569-0014', '68084-0848']}]",,,,
{'$oid': '5a32f6a2eb4525ea9e82c8c8'},51079-0759-20,1,197380,12-02-2009,Atenolol 25 MG Oral Tablet,Mylan Institutional Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 6, 'color': 'WHITE', 'imprint': 'M;A2', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['atenolol 25 mg'], 'inactive': ['silicon dioxide', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium lauryl sulfate', 'sodium starch glycolate type a potato']}",True,185667757,51079-0759-20_RXNAVIMAGE10_1C328E04.jpg,480065,168890541,51079-0759-20_NLMIMAGE10_1C328E04.jpg,351902,480065,351902.0,3720.0,198530,129282,85815.0,81496,54473.0,25047,16911.0,4791,3720.0,"[{'@sourceNdc9': '51079-0759', 'ndc9': ['55154-5511']}, {'@sourceNdc9': '00378-0218', 'ndc9': ['52125-0301', '60429-0027', '51079-0759']}]",,8dd93a47-d14c-49be-9c22-97c0cdbec75a,32832b0f-0b41-27ce-e054-00144ff8d46c,6.0
{'$oid': '5a32f6a2eb4525ea9e82c8c9'},51079-0684-20,1,197381,12-02-2009,Atenolol 50 MG Oral Tablet,Mylan Institutional Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 7, 'color': 'WHITE', 'imprint': 'M;231', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': ['atenolol 50 mg'], 'inactive': ['silicon dioxide', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium lauryl sulfate', 'sodium starch glycolate type a potato']}",True,185667637,51079-0684-20_RXNAVIMAGE10_EF327783.jpg,499476,168890421,51079-0684-20_NLMIMAGE10_EF327783.jpg,370173,499476,370173.0,3843.0,202116,131611,87713.0,82349,55321.0,25290,17209.0,4894,3843.0,"[{'@sourceNdc9': '51079-0684', 'ndc9': ['55154-5455']}, {'@sourceNdc9': '00378-0231', 'ndc9': ['00615-3532', '51079-0684', '52125-0353', '53808-1074', '60429-0025', '76237-0116']}]",,8dd93a47-d14c-49be-9c22-97c0cdbec75a,32832b0f-0b41-27ce-e054-00144ff8d46c,6.0
{'$oid': '5a32f6a2eb4525ea9e82c8ca'},51079-0685-20,1,197379,12-02-2009,Atenolol 100 MG Oral Tablet,Mylan Institutional Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 9, 'color': 'WHITE', 'imprint': 'M;757', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['atenolol 100 mg'], 'inactive': ['silicon dioxide', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium lauryl sulfate', 'sodium starch glycolate type a potato']}",True,185667781,51079-0685-20_RXNAVIMAGE10_25329284.jpg,518686,168890565,51079-0685-20_NLMIMAGE10_25329284.jpg,388752,518686,388752.0,3893.0,206059,133664,89701.0,83534,56221.0,25593,17391.0,4930,3893.0,"[{'@sourceNdc9': '51079-0685', 'ndc9': ['55154-5056']}, {'@sourceNdc9': '00378-0757', 'ndc9': ['00615-3533', '51079-0685', '60429-0026']}]",,8dd93a47-d14c-49be-9c22-97c0cdbec75a,32832b0f-0b41-27ce-e054-00144ff8d46c,6.0
{'$oid': '5a32f6a2eb4525ea9e82c8cb'},00378-2063-01,1,197383,12-02-2009,Atenolol 50 MG / Chlorthalidone 25 MG Oral Tablet,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'WHITE', 'imprint': 'M;63', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': ['atenolol 50 mg', 'chlorthalidone 25 mg'], 'inactive': ['silicon dioxide', 'magnesium stearate', 'cellulose, microcrystalline', 'starch, corn', 'sodium lauryl sulfate', 'sodium starch glycolate type a potato', 'stearic acid']}",True,185669396,00378-2063-01_RXNAVIMAGE10_8233C15E.jpg,501108,168892180,00378-2063-01_NLMIMAGE10_8233C15E.jpg,362013,501108,362013.0,3573.0,204546,132273,84712.0,83885,53721.0,25594,16640.0,4676,3573.0,"[{'@sourceNdc9': '00378-2063', 'ndc9': ['52125-0532', '43353-0985']}]",,99ae0271-47d8-4321-96e0-55124811df1a,a21ca876-4636-47e5-8c7b-9d23134f61bc,3.0
{'$oid': '5a32f6a2eb4525ea9e82c8cc'},00904-3365-61,1,197391,12-02-2009,Baclofen 10 MG Oral Tablet,Major Pharmaceuticals,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 9, 'color': 'WHITE', 'imprint': 'Z;4096;10', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': ['baclofen 10 mg'], 'inactive': ['anhydrous lactose', 'silicon dioxide', 'calcium phosphate, dibasic, dihydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'sodium starch glycolate type a potato']}",True,185667722,00904-3365-61_RXNAVIMAGE10_0E328774.jpg,525637,168890506,00904-3365-61_NLMIMAGE10_0E328774.jpg,393294,525637,393294.0,3733.0,210615,136268,91445.0,84842,57059.0,25681,17312.0,4789,3733.0,"[{'@sourceNdc9': '00904-3365', 'ndc9': ['55154-0677']}, {'@sourceNdc9': '00172-4096', 'ndc9': ['00615-3541', '00904-3365', '42254-0061', '49349-0910', '50436-9022', '52959-0733', '54868-3405', '55289-0757', '61919-0026', '63187-0147', '68788-9846', '76237-0117', '61786-0640', '50090-0564', '70786-4096']}]",,,,
{'$oid': '5a32f6a2eb4525ea9e82c8cd'},00378-6010-01,1,197391,12-02-2009,Baclofen 10 MG Oral Tablet,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 7, 'color': 'WHITE', 'imprint': 'G;BN;10', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': [], 'inactive': []}",False,185667517,00378-6010-01_RXNAVIMAGE10_C2326103.jpg,494065,168890301,00378-6010-01_NLMIMAGE10_C2326103.jpg,359861,494065,359861.0,3513.0,197820,126540,81636.0,78550,50694.0,24036,15503.0,4642,3513.0,,,,,
{'$oid': '5a32f6a2eb4525ea9e82c8ce'},51079-0145-20,1,898687,12-02-2009,Benazepril hydrochloride 10 MG Oral Tablet,Mylan Institutional Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 7, 'color': 'WHITE', 'imprint': 'M;443', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['benazepril hydrochloride 10 mg'], 'inactive': ['anhydrous lactose', 'silicon dioxide', 'crospovidone', 'hypromelloses', 'polydextrose', 'polyethylene glycols', 'starch, corn', 'stearic acid', 'talc', 'titanium dioxide', 'triacetin']}",True,185669776,51079-0145-20_RXNAVIMAGE10_11340890.jpg,507193,168892560,51079-0145-20_NLMIMAGE10_11340890.jpg,369256,507193,369256.0,3351.0,208005,135151,88532.0,84572,55139.0,24855,16061.0,4513,3351.0,"[{'@sourceNdc9': '51079-0145', 'ndc9': ['55154-5673']}, {'@sourceNdc9': '00378-0443', 'ndc9': ['51079-0145']}]",,a2431e04-d610-4d3f-ac93-3d96e28b984f,31e2d4e4-2d0f-08af-e054-00144ff88e88,6.0
{'$oid': '5a32f6a2eb4525ea9e82c8cf'},00904-1057-61,1,885209,12-02-2009,benztropine mesylate 2 MG Oral Tablet,Major Pharmaceuticals,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'WHITE', 'imprint': 'cor;145', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': ['benztropine mesylate 2 mg'], 'inactive': ['magnesium stearate', 'cellulose, microcrystalline', 'povidone', 'starch, corn']}",True,185667794,00904-1057-61_RXNAVIMAGE10_293294F4.jpg,497202,168890578,00904-1057-61_NLMIMAGE10_293294F4.jpg,361154,497202,361154.0,3448.0,201064,130275,84056.0,81228,52473.0,24519,15862.0,4617,3448.0,,,f3270338-8cac-424e-8253-64571c44c74b,374f2582-e9c4-4829-8911-44a2ec76b2cb,1.0
{'$oid': '5a32f6a2eb4525ea9e82c8d0'},51079-0954-20,1,854916,12-02-2009,Bisoprolol Fumarate 2.5 MG / Hydrochlorothiazide 6.25 MG Oral Tablet,Mylan Institutional Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 7, 'color': 'ORANGE', 'imprint': 'M;501', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': [], 'inactive': []}",False,185668288,51079-0954-20_RXNAVIMAGE10_E332F197.jpg,562728,168891072,51079-0954-20_NLMIMAGE10_E332F197.jpg,415796,562728,415796.0,4161.0,234272,152597,102876.0,96451,64783.0,28401,19196.0,5284,4161.0,,,,,
{'$oid': '5a32f6a2eb4525ea9e82c8d1'},67767-0141-30,1,993541,12-02-2009,24 HR Bupropion Hydrochloride 150 MG Extended Release Oral Tablet,Actavis South Atlantic LLC,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 8, 'color': 'WHITE', 'imprint': '141', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['bupropion hydrochloride 150 mg'], 'inactive': ['copovidone', 'hydroxypropyl cellulose', 'silicon dioxide', 'magnesium stearate', 'polyvinyl alcohol', 'titanium dioxide', 'polyethylene glycols', 'talc', 'methacrylic acid', 'triethyl citrate', 'sodium bicarbonate', 'sodium lauryl sulfate', 'povidone', 'water', 'hydrochloric acid', 'silicon dioxide']}",True,185670073,67767-0141-30_RXNAVIMAGE10_80344042.jpg,510612,168892857,67767-0141-30_NLMIMAGE10_80344042.jpg,362546,510612,362546.0,3292.0,203823,131499,81275.0,82421,50765.0,24571,15174.0,4448,3292.0,"[{'@sourceNdc9': '67767-0141', 'ndc9': ['49349-0894', '50436-9103', '61786-0073', '63739-0449', '68084-0251']}]",,ad02c7d6-3c14-4e1e-9ec7-3cc1ede84189,f7a3e183-9836-4106-9ce9-aa1c11718707,10.0
{'$oid': '5a32f6a2eb4525ea9e82c8d2'},00904-3854-61,1,308973,12-02-2009,Carbamazepine 100 MG Chewable Tablet,Major Pharmaceuticals,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'PINK', 'imprint': '342', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': ['carbamazepine 100 mg'], 'inactive': ['colloidal silicon dioxide', 'sucrose', 'starch, corn', 'fd&c red no. 40', 'hypromelloses', 'magnesium stearate', 'sodium starch glycolate type a potato']}",True,185667733,00904-3854-61_RXNAVIMAGE10_13328984.jpg,596790,168890517,00904-3854-61_NLMIMAGE10_13328984.jpg,469046,596790,469046.0,4730.0,253685,167436,122714.0,105607,77795.0,31934,23725.0,5681,4730.0,"[{'@sourceNdc9': '13668-0271', 'ndc9': ['00615-4515', '49349-0694', '53808-0858', '58118-1271', '76237-0127', '00904-3854']}]",,,,
{'$oid': '5a32f6a2eb4525ea9e82c8d3'},60505-0183-00,1,308979,12-02-2009,Carbamazepine 200 MG Oral Tablet,Apotex Corp.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'WHITE', 'imprint': 'APO;200', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': ['carbamazepine 200 mg'], 'inactive': ['croscarmellose sodium', 'magnesium stearate', 'cellulose, microcrystalline']}",True,185667433,60505-0183-00_RXNAVIMAGE10_A2325142.jpg,503500,168890217,60505-0183-00_NLMIMAGE10_A2325142.jpg,366612,503500,366612.0,3482.0,198064,128758,82601.0,80759,51913.0,24768,16260.0,4624,3482.0,"[{'@sourceNdc9': '60505-0183', 'ndc9': ['51655-0017', '52125-0328', '53808-0915', '60429-0032', '68084-0444', '50090-2161']}]",,bf0d012f-da14-8ce3-d74f-56172cddebc5,321472e7-d0e1-9246-a4ff-10d04038bc2c,8.0
{'$oid': '5a32f6a2eb4525ea9e82c8d4'},00904-3855-61,1,0,12-02-2009,,Major Pharmaceuticals,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'WHITE', 'imprint': 'APO;200', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': [], 'inactive': []}",False,185667746,00904-3855-61_RXNAVIMAGE10_17328BF4.jpg,494245,168890530,00904-3855-61_NLMIMAGE10_17328BF4.jpg,373760,494245,373760.0,3590.0,194637,125922,85049.0,78614,53474.0,24635,16897.0,4607,3590.0,,,,,
{'$oid': '5a32f6a2eb4525ea9e82c8d5'},51079-0930-20,1,200031,12-02-2009,carvedilol 6.25 MG Oral Tablet,Mylan Institutional Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 7, 'color': 'WHITE', 'imprint': 'M;C32', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['carvedilol 6.25 mg'], 'inactive': ['silicon dioxide', 'crospovidone', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polydextrose', 'polyethylene glycols', 'starch, corn', 'sodium lauryl sulfate', 'titanium dioxide']}",True,185668359,51079-0930-20_RXNAVIMAGE10_FD32FEE7.jpg,506936,168891143,51079-0930-20_NLMIMAGE10_FD32FEE7.jpg,376096,506936,376096.0,3396.0,210829,136607,91635.0,85461,57379.0,25368,16785.0,4520,3396.0,"[{'@sourceNdc9': '51079-0930', 'ndc9': ['55154-5678']}, {'@sourceNdc9': '00378-3632', 'ndc9': ['43353-0156', '51079-0930']}]",,,,
{'$oid': '5a32f6a2eb4525ea9e82c8d6'},00378-3634-01,1,200033,12-02-2009,carvedilol 25 MG Oral Tablet,Mylan Pharmaceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 10, 'color': 'WHITE', 'imprint': 'M;C34', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['carvedilol 25 mg'], 'inactive': ['silicon dioxide', 'crospovidone', 'hypromelloses', 'magnesium stearate', 'cellulose, microcrystalline', 'polydextrose', 'polyethylene glycol', 'starch, corn', 'sodium lauryl sulfate', 'titanium dioxide']}",True,185667937,00378-3634-01_RXNAVIMAGE10_5F32AFC5.jpg,497265,168890721,00378-3634-01_NLMIMAGE10_5F32AFC5.jpg,363436,497265,363436.0,3282.0,204710,133655,88755.0,84148,55878.0,25108,16502.0,4424,3282.0,"[{'@sourceNdc9': '00378-3634', 'ndc9': ['43353-0133', '51079-0932']}]",,e5026c19-733f-41a4-a0c9-e48a9a742460,fafdb403-2085-4676-b4fd-c45d128a858f,12.0
{'$oid': '5a32f6a2eb4525ea9e82c8d7'},64679-0921-01,1,309097,12-02-2009,Cefuroxime 250 MG Oral Tablet,Wockhardt USA LLC.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 11, 'color': 'WHITE', 'imprint': 'W;921', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['cefuroxime axetil 250 mg'], 'inactive': ['croscarmellose sodium', 'dibutyl sebacate', 'hydrogenated castor oil', 'hypromelloses', 'polysorbate 80', 'propylene glycol', 'shellac', 'silicon dioxide', 'smcc', 'sodium lauryl sulfate', 'titanium dioxide']}",True,185670360,64679-0921-01_RXNAVIMAGE10_EB3475B3.jpg,502220,168893144,64679-0921-01_NLMIMAGE10_EB3475B3.jpg,364778,502220,364778.0,3274.0,193691,124082,79039.0,77606,49260.0,23741,15114.0,4416,3274.0,"[{'@sourceNdc9': '64679-0921', 'ndc9': ['43063-0269', '54569-5386', '55289-0385', '58118-0921', '68788-9333']}]",,1c747919-7968-40aa-80b2-e2f7d499a801,61a6a2ad-ad9a-4441-a223-2a4e483d350d,2.0
{'$oid': '5a32f6a2eb4525ea9e82c8d8'},31722-0206-01,1,283672,12-02-2009,Citalopram 10 MG Oral Tablet,Camber Pharmceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 9, 'color': 'ORANGE', 'imprint': '206;IG', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 1}","{'active': ['citalopram hydrobromide 10 mg'], 'inactive': ['copovidone', 'croscarmellose sodium', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'hypromellose 2910 (6 mpa.s)', 'titanium dioxide', 'polyethylene glycol 400', 'ferric oxide yellow', 'ferric oxide red']}",True,185669690,31722-0206-01_RXNAVIMAGE10_F033F87F.jpg,564894,168892474,31722-0206-01_NLMIMAGE10_F033F87F.jpg,435314,564894,435314.0,4386.0,233569,152477,107763.0,95122,67373.0,28281,20100.0,5327,4386.0,,,,,
{'$oid': '5a32f6a2eb4525ea9e82c8d9'},31722-0207-01,1,200371,12-02-2009,Citalopram 20 MG Oral Tablet,Camber Pharmceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 9, 'color': 'PINK', 'imprint': '207;I;G', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': ['citalopram hydrobromide 20 mg'], 'inactive': ['copovidone', 'croscarmellose sodium', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'hypromellose 2910 (6 mpa.s)', 'titanium dioxide', 'polyethylene glycol 400', 'ferric oxide red']}",True,185669407,31722-0207-01_RXNAVIMAGE10_8633C36E.jpg,559934,168892191,31722-0207-01_NLMIMAGE10_8633C36E.jpg,432677,559934,432677.0,4315.0,233943,153137,108997.0,95452,68149.0,28059,19997.0,5308,4315.0,"[{'@sourceNdc9': '31722-0207', 'ndc9': ['35356-0720', '52125-0032', '52125-0303', '54458-0896', '64205-0207']}]",,,,
{'$oid': '5a32f6a2eb4525ea9e82c8da'},31722-0208-01,1,309314,12-02-2009,Citalopram 40 MG Oral Tablet,Camber Pharmceuticals Inc.,,National Library of Medicine | Lister Hill National Center for Biomedical Communications | Office of High Performance Computing and Communications | Medicos Consultants LLC,"{'shape': 'ROUND', 'size': 9, 'color': 'WHITE', 'imprint': '208;I;G', 'imprintType': 'DEBOSSED', 'symbol': False, 'score': 2}","{'active': ['citalopram hydrobromide 40 mg'], 'inactive': ['copovidone', 'croscarmellose sodium', 'lactose monohydrate', 'magnesium stearate', 'cellulose, microcrystalline', 'hypromellose 2910 (3 mpa.s)', 'titanium dioxide', 'polyethylene glycol 400', 'polysorbate 80']}",True,185670006,31722-0208-01_RXNAVIMAGE10_673433B1.jpg,482066,168892790,31722-0208-01_NLMIMAGE10_673433B1.jpg,347079,482066,347079.0,3434.0,202233,131150,85775.0,82532,54154.0,24794,16195.0,4503,3434.0,"[{'@sourceNdc9': '31722-0208', 'ndc9': ['35356-0718', '42254-0066', '58118-0045', '61786-0121', '68645-0467', '68788-0007', '54569-5627', '43353-0091', '50090-0893', '70786-0208']}]",,,,
